Unnamed: 0,type,name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot,coordinates
34235,climb_rooute,34235,ita,arco,massone,bonsai,2,57.43589743589744,2,-0.0929066688952272,"[45.9230152, 10.9024605]"
34236,climb_rooute,34236,ita,arco,massone,briciola,1,43.54285714285714,2,0.0168880105375226,"[45.9230152, 10.9024605]"
34237,climb_rooute,34237,ita,arco,massone,brioche,0,57.333333333333336,3,-0.0452114488928387,"[45.9230152, 10.9024605]"
34238,climb_rooute,34238,ita,arco,massone,cannabis,2,55.56578947368421,8,-0.0365260768774905,"[45.9230152, 10.9024605]"
34239,climb_rooute,34239,ita,arco,massone,cannonau,2,49.03636363636364,2,-0.0261686570380962,"[45.9230152, 10.9024605]"
34240,climb_rooute,34240,ita,arco,massone,ce qualcuno che non sa,1,56.59090909090909,2,-0.0277127788709903,"[45.9230152, 10.9024605]"
34241,climb_rooute,34241,ita,arco,massone,chiave,0,54.75,0,-0.0734745342424936,"[45.9230152, 10.9024605]"
34242,climb_rooute,34242,ita,arco,massone,confetti,-2,40.285714285714285,3,-0.16490179498667,"[45.9230152, 10.9024605]"
34243,climb_rooute,34243,ita,arco,massone,crisi,-2,49.39080459770115,8,-0.0487308821570711,"[45.9230152, 10.9024605]"
34244,climb_rooute,34244,ita,arco,massone,cucina dinferno,-8,61.57627118644068,8,-0.0619381562344704,"[45.9230152, 10.9024605]"
34245,climb_rooute,34245,ita,arco,massone,cura della fessura,-1,43.9375,2,-0.0114964057094781,"[45.9230152, 10.9024605]"
34246,climb_rooute,34246,ita,arco,massone,deasy,-1,44.44444444444444,1,0.0349701922583578,"[45.9230152, 10.9024605]"
34247,climb_rooute,34247,ita,arco,massone,desiree,-1,53.04615384615385,8,-0.051298576352589,"[45.9230152, 10.9024605]"
34248,climb_rooute,34248,ita,arco,massone,disneyland,6,56.61666666666667,8,-0.0523869240435872,"[45.9230152, 10.9024605]"
34249,climb_rooute,34249,ita,arco,massone,divieto di caccia,0,37.0,2,0.0744788972009925,"[45.9230152, 10.9024605]"
34250,climb_rooute,34250,ita,arco,massone,dottor plantier,0,37.24242424242424,2,-0.0761094508309096,"[45.9230152, 10.9024605]"
34251,climb_rooute,34251,ita,arco,massone,duracell,0,52.83809523809524,8,-0.016873213723738,"[45.9230152, 10.9024605]"
34252,climb_rooute,34252,ita,arco,massone,easy rider,-1,44.142857142857146,2,-0.0009840540990538,"[45.9230152, 10.9024605]"
34253,climb_rooute,34253,ita,arco,massone,efrem de sisco,0,52.12820512820513,2,-0.0806914983364128,"[45.9230152, 10.9024605]"
34254,climb_rooute,34254,ita,arco,massone,ektoplasma,1,40.121212121212125,2,-0.0362913110335526,"[45.9230152, 10.9024605]"
34255,climb_rooute,34255,ita,arco,massone,epilogo,2,52.75,2,-0.0140085643687287,"[45.9230152, 10.9024605]"
34256,climb_rooute,34256,ita,arco,massone,fata morgana,-2,51.15384615384615,2,-0.0800579199258647,"[45.9230152, 10.9024605]"
34257,climb_rooute,34257,ita,arco,massone,fessura porta alla sepoltura,2,51.17391304347826,2,0.0158916731198112,"[45.9230152, 10.9024605]"
34258,climb_rooute,34258,ita,arco,massone,flytrap,1,50.96153846153846,2,0.0383630806795071,"[45.9230152, 10.9024605]"
34259,climb_rooute,34259,ita,arco,massone,formica lodovica,0,29.0,1,-0.0452114488928387,"[45.9230152, 10.9024605]"
34260,climb_rooute,34260,ita,arco,massone,fra fra,-1,40.0625,2,-0.0549443726536852,"[45.9230152, 10.9024605]"
34261,climb_rooute,34261,ita,arco,massone,fuego,-6,65.19587628865979,8,-0.081304469359482,"[45.9230152, 10.9024605]"
34262,climb_rooute,34262,ita,arco,massone,fur eine hand,-1,38.035714285714285,2,0.0111090652112987,"[45.9230152, 10.9024605]"
34263,climb_rooute,34263,ita,arco,massone,gameboy plus,-4,57.121212121212125,8,-0.0400127034200895,"[45.9230152, 10.9024605]"
34264,climb_rooute,34264,ita,arco,massone,gelateria tarifa,0,39.08,2,-0.0751340354162965,"[45.9230152, 10.9024605]"
34265,climb_rooute,34265,ita,arco,massone,giacca gialla,0,31.05555555555556,1,-0.0452114488928387,"[45.9230152, 10.9024605]"
34266,climb_rooute,34266,ita,arco,massone,gino e la sfiga,1,41.88505747126437,8,-0.0309973409328552,"[45.9230152, 10.9024605]"
34267,climb_rooute,34267,ita,arco,massone,giuditta,0,36.04878048780488,2,-0.0393477927503742,"[45.9230152, 10.9024605]"
34268,climb_rooute,34268,ita,arco,massone,gocce dansia,-2,39.66666666666666,3,-0.0624792671268545,"[45.9230152, 10.9024605]"
34269,climb_rooute,34269,ita,arco,massone,gradodipendenti,1,58.57142857142857,2,-0.1221443662295497,"[45.9230152, 10.9024605]"
34270,climb_rooute,34270,ita,arco,massone,green day,0,46.0,2,0.0141796840689662,"[45.9230152, 10.9024605]"
34271,climb_rooute,34271,ita,arco,massone,greta,0,49.1025641025641,2,-0.0889953134471591,"[45.9230152, 10.9024605]"
34272,climb_rooute,34272,ita,arco,massone,hale bopp,0,67.84210526315789,2,-0.0186092014924354,"[45.9230152, 10.9024605]"
34273,climb_rooute,34273,ita,arco,massone,halloween,1,49.05,8,-0.0499568214979392,"[45.9230152, 10.9024605]"
34274,climb_rooute,34274,ita,arco,massone,heliotrop,0,53.083333333333336,2,-0.0394009322022935,"[45.9230152, 10.9024605]"
34275,climb_rooute,34275,ita,arco,massone,hurgada,2,40.0,8,-0.0490696733279978,"[45.9230152, 10.9024605]"
34276,climb_rooute,34276,ita,arco,massone,i buoni cattivi,0,57.0,2,-0.0571331204910401,"[45.9230152, 10.9024605]"
34277,climb_rooute,34277,ita,arco,massone,i like gorba,-1,44.10526315789474,2,-0.0115424172384048,"[45.9230152, 10.9024605]"
34278,climb_rooute,34278,ita,arco,massone,ictus,2,46.125,2,-0.113605932375028,"[45.9230152, 10.9024605]"
34279,climb_rooute,34279,ita,arco,massone,il ballatoio,-3,44.1,2,-0.0694919276221908,"[45.9230152, 10.9024605]"
34280,climb_rooute,34280,ita,arco,massone,il calabrese,0,55.15384615384615,2,-0.0204331591113061,"[45.9230152, 10.9024605]"
34281,climb_rooute,34281,ita,arco,massone,il cattivo ist uberall,0,56.92307692307692,2,-0.0821704961668214,"[45.9230152, 10.9024605]"
34282,climb_rooute,34282,ita,arco,massone,il culto dellostrica blu,-3,40.21428571428572,2,-0.0554235763845568,"[45.9230152, 10.9024605]"
34283,climb_rooute,34283,ita,arco,massone,il ladro di saponette,1,62.54545454545455,3,-0.0188360237982778,"[45.9230152, 10.9024605]"
34284,climb_rooute,34284,ita,arco,massone,il ritorno di aly,-1,42.28,3,0.0295342762678552,"[45.9230152, 10.9024605]"
34285,climb_rooute,34285,ita,arco,massone,il vizietto,-1,56.88372093023256,2,-0.1323710727967198,"[45.9230152, 10.9024605]"
34286,climb_rooute,34286,ita,arco,massone,impetrites,1,31.192307692307693,2,-0.0199353405042765,"[45.9230152, 10.9024605]"
34287,climb_rooute,34287,ita,arco,massone,incantesimo,1,62.130434782608695,2,-0.0580364768216954,"[45.9230152, 10.9024605]"
34288,climb_rooute,34288,ita,arco,massone,interdett,0,59.5,3,-0.1020875707043625,"[45.9230152, 10.9024605]"
34289,climb_rooute,34289,ita,arco,massone,kabul,-5,41.82608695652174,2,0.0041281562032226,"[45.9230152, 10.9024605]"
34290,climb_rooute,34290,ita,arco,massone,kathamartina,0,53.1,2,0.0130552955365757,"[45.9230152, 10.9024605]"
34291,climb_rooute,34291,ita,arco,massone,killer event,-1,55.0,2,-0.0358234111003804,"[45.9230152, 10.9024605]"
34292,climb_rooute,34292,ita,arco,massone,lara croft,-2,32.25925925925926,2,-0.0009198179188812,"[45.9230152, 10.9024605]"
34293,climb_rooute,34293,ita,arco,massone,let me life,0,53.0,2,-0.0730982102610914,"[45.9230152, 10.9024605]"
34294,climb_rooute,34294,ita,arco,massone,lo scolaro,2,41.91044776119403,8,-0.0433478481552366,"[45.9230152, 10.9024605]"
34295,climb_rooute,34295,ita,arco,massone,loacher,8,54.75824175824176,8,-0.0700744380375971,"[45.9230152, 10.9024605]"
34296,climb_rooute,34296,ita,arco,massone,loudness,-1,49.23684210526316,2,-0.0320314332211154,"[45.9230152, 10.9024605]"
34297,climb_rooute,34297,ita,arco,massone,lunicorno,0,35.41463414634146,2,-0.0765434376506142,"[45.9230152, 10.9024605]"
34298,climb_rooute,34298,ita,arco,massone,mangia cacca,1,48.86301369863013,8,-0.0279645198799031,"[45.9230152, 10.9024605]"
34299,climb_rooute,34299,ita,arco,massone,maratona,-1,66.04545454545455,2,0.052575547250688,"[45.9230152, 10.9024605]"
34300,climb_rooute,34300,ita,arco,massone,marinas,1,29.03703703703704,1,0.0185512406978432,"[45.9230152, 10.9024605]"
34301,climb_rooute,34301,ita,arco,massone,marlene,1,52.84782608695652,2,-0.0544509009135068,"[45.9230152, 10.9024605]"
34302,climb_rooute,34302,ita,arco,massone,marsabit,-1,57.4,3,-0.0654449162534174,"[45.9230152, 10.9024605]"
34303,climb_rooute,34303,ita,arco,massone,masone,0,42.0,2,-0.0734745342424936,"[45.9230152, 10.9024605]"
34304,climb_rooute,34304,ita,arco,massone,meglio un giallo che un gallo,0,57.0,2,-0.0569409414149741,"[45.9230152, 10.9024605]"
34305,climb_rooute,34305,ita,arco,massone,mike jordan,0,66.35714285714286,2,0.0687953201589974,"[45.9230152, 10.9024605]"
34306,climb_rooute,34306,ita,arco,massone,mingus,2,40.0,2,-0.0660490950818247,"[45.9230152, 10.9024605]"
34307,climb_rooute,34307,ita,arco,massone,mirror,0,44.6,3,-0.0607514390212361,"[45.9230152, 10.9024605]"
34308,climb_rooute,34308,ita,arco,massone,mirta del pineto,-1,50.888888888888886,2,-0.043665489191628,"[45.9230152, 10.9024605]"
34309,climb_rooute,34309,ita,arco,massone,muratore,0,64.22222222222223,2,-0.1098970453709384,"[45.9230152, 10.9024605]"
34310,climb_rooute,34310,ita,arco,massone,musetto e big gim,0,41.977777777777774,2,-0.0311823592039549,"[45.9230152, 10.9024605]"
34311,climb_rooute,34311,ita,arco,massone,nino,0,36.0,2,-0.0180409749328232,"[45.9230152, 10.9024605]"
34312,climb_rooute,34312,ita,arco,massone,nostalgia,0,44.0,2,0.0146337241540769,"[45.9230152, 10.9024605]"
34313,climb_rooute,34313,ita,arco,massone,not normal,-12,49.45283018867924,8,-0.0174130577316826,"[45.9230152, 10.9024605]"
34314,climb_rooute,34314,ita,arco,massone,odio la polvere,0,40.04761904761905,2,-0.0212319515167197,"[45.9230152, 10.9024605]"
34315,climb_rooute,34315,ita,arco,massone,only locals,2,55.15,2,-0.0947901821013764,"[45.9230152, 10.9024605]"
34316,climb_rooute,34316,ita,arco,massone,open air,0,64.5,2,-0.1253155543233061,"[45.9230152, 10.9024605]"
34317,climb_rooute,34317,ita,arco,massone,open area,0,64.16666666666667,2,-0.0458036977040679,"[45.9230152, 10.9024605]"
34318,climb_rooute,34318,ita,arco,massone,orango man,0,55.0,2,-0.1702533318022153,"[45.9230152, 10.9024605]"
34319,climb_rooute,34319,ita,arco,massone,ottopromille e piu,-1,45.77777777777778,2,-0.0315683284620009,"[45.9230152, 10.9024605]"
34320,climb_rooute,34320,ita,arco,massone,over booking,-1,36.035714285714285,8,-0.0315016220440165,"[45.9230152, 10.9024605]"
34321,climb_rooute,34321,ita,arco,massone,panico sopra lorlo,0,57.44444444444444,3,0.0015315581736739,"[45.9230152, 10.9024605]"
34322,climb_rooute,34322,ita,arco,massone,pegasus,-3,40.18181818181818,3,-0.0748510851763802,"[45.9230152, 10.9024605]"
34323,climb_rooute,34323,ita,arco,massone,pesce daprile,-1,37.92857142857143,2,0.02660275876346,"[45.9230152, 10.9024605]"
34324,climb_rooute,34324,ita,arco,massone,pietra murata,0,67.85714285714286,2,0.0163655315456301,"[45.9230152, 10.9024605]"
34325,climb_rooute,34325,ita,arco,massone,pilotwings,5,57.333333333333336,2,-0.1019608368954615,"[45.9230152, 10.9024605]"
34326,climb_rooute,34326,ita,arco,massone,power,0,62.5,2,-0.1250050129553928,"[45.9230152, 10.9024605]"
34327,climb_rooute,34327,ita,arco,massone,prime impressioni,1,36.01960784313726,2,0.006328781736461,"[45.9230152, 10.9024605]"
34328,climb_rooute,34328,ita,arco,massone,profumo di invisibile,-2,61.833333333333336,2,-0.0727375815920773,"[45.9230152, 10.9024605]"
34329,climb_rooute,34329,ita,arco,massone,ramses,0,57.09090909090909,2,-0.0097790153893901,"[45.9230152, 10.9024605]"
34330,climb_rooute,34330,ita,arco,massone,randa,2,64.26315789473684,3,-0.0540011976867255,"[45.9230152, 10.9024605]"
34331,climb_rooute,34331,ita,arco,massone,raper,-2,32.54838709677419,2,-0.0500745786154251,"[45.9230152, 10.9024605]"
34332,climb_rooute,34332,ita,arco,massone,red point,-3,50.7948717948718,2,-0.0533570026398546,"[45.9230152, 10.9024605]"
34333,climb_rooute,34333,ita,arco,massone,red rocks,1,62.0,2,-0.0184647432882164,"[45.9230152, 10.9024605]"
34334,climb_rooute,34334,ita,arco,massone,reinis vibes,0,70.4,3,-0.0118575831411598,"[45.9230152, 10.9024605]"
34335,climb_rooute,34335,ita,arco,massone,rettoscopie,2,42.25806451612903,3,-0.056163066235769,"[45.9230152, 10.9024605]"
34336,climb_rooute,34336,ita,arco,massone,ricky bike,2,61.5,0,-0.0778500991178252,"[45.9230152, 10.9024605]"
34337,climb_rooute,34337,ita,arco,massone,rubagotti,1,57.0,2,0.03913956952728,"[45.9230152, 10.9024605]"
34338,climb_rooute,34338,ita,arco,massone,sabato turistico,-1,43.977777777777774,2,0.0176643346493384,"[45.9230152, 10.9024605]"
34339,climb_rooute,34339,ita,arco,massone,sangit,-2,52.9,2,-0.0129293953422438,"[45.9230152, 10.9024605]"
34340,climb_rooute,34340,ita,arco,massone,settima luna,3,45.906976744186046,2,0.0040689593656394,"[45.9230152, 10.9024605]"
34341,climb_rooute,34341,ita,arco,massone,shaved beaver,-2,57.61363636363637,2,-0.0339703120241453,"[45.9230152, 10.9024605]"
34342,climb_rooute,34342,ita,arco,massone,simpaty,1,41.75,0,-0.036142602928485,"[45.9230152, 10.9024605]"
34343,climb_rooute,34343,ita,arco,massone,skoda,0,40.142857142857146,2,-0.096730486080864,"[45.9230152, 10.9024605]"
34344,climb_rooute,34344,ita,arco,massone,softi,0,51.0,4,0.0842503474352635,"[45.9230152, 10.9024605]"
34345,climb_rooute,34345,ita,arco,massone,soviet supremo,-1,52.90909090909091,2,-0.1050566219397543,"[45.9230152, 10.9024605]"
34346,climb_rooute,34346,ita,arco,massone,spectrum,1,42.193548387096776,2,-0.0428511164860722,"[45.9230152, 10.9024605]"
34347,climb_rooute,34347,ita,arco,massone,stattento,-1,35.23809523809524,2,-0.0442326813223821,"[45.9230152, 10.9024605]"
34348,climb_rooute,34348,ita,arco,massone,stressami,0,57.3125,3,-0.0554872977323182,"[45.9230152, 10.9024605]"
34349,climb_rooute,34349,ita,arco,massone,sulla pancia di nike,0,58.9375,2,-0.0571189603192649,"[45.9230152, 10.9024605]"
34350,climb_rooute,34350,ita,arco,massone,super attico,0,58.516666666666666,8,-0.0365005884237157,"[45.9230152, 10.9024605]"
34351,climb_rooute,34351,ita,arco,massone,super golia,-1,46.0,2,-0.0403864178859178,"[45.9230152, 10.9024605]"
34352,climb_rooute,34352,ita,arco,massone,supermaratona,-2,66.58620689655173,0,-0.0737176771409794,"[45.9230152, 10.9024605]"
34353,climb_rooute,34353,ita,arco,massone,tangram,0,38.05882352941177,2,-0.0116854138027213,"[45.9230152, 10.9024605]"
34354,climb_rooute,34354,ita,arco,massone,thin ice,0,53.0,2,-0.0978700545731146,"[45.9230152, 10.9024605]"
34355,climb_rooute,34355,ita,arco,massone,tis sa arc,-1,43.26470588235294,2,-0.0498002190511015,"[45.9230152, 10.9024605]"
34356,climb_rooute,34356,ita,arco,massone,tivoli,0,39.41176470588236,1,-0.0431557342386717,"[45.9230152, 10.9024605]"
34357,climb_rooute,34357,ita,arco,massone,troppo leicht,-1,55.07017543859649,2,-0.0501436510844711,"[45.9230152, 10.9024605]"
34358,climb_rooute,34358,ita,arco,massone,troppo schwar,0,66.07142857142857,2,-0.0069384746702309,"[45.9230152, 10.9024605]"
34359,climb_rooute,34359,ita,arco,massone,tullio e lamore,1,38.05,2,-0.0745607155176622,"[45.9230152, 10.9024605]"
34360,climb_rooute,34360,ita,arco,massone,twingo,2,55.63157894736842,2,0.0086376366465766,"[45.9230152, 10.9024605]"
34361,climb_rooute,34361,ita,arco,massone,ulla lo strapiombo che ti trastulla,0,44.142857142857146,2,-0.0291907925414081,"[45.9230152, 10.9024605]"
34362,climb_rooute,34362,ita,arco,massone,ultimatum,0,76.0,5,-0.1041768989002896,"[45.9230152, 10.9024605]"
34363,climb_rooute,34363,ita,arco,massone,ultimo dubbio,1,51.58064516129032,2,-0.0677073728595058,"[45.9230152, 10.9024605]"
34364,climb_rooute,34364,ita,arco,massone,un bacio di karin,0,51.10344827586207,2,-0.0835297445555011,"[45.9230152, 10.9024605]"
34365,climb_rooute,34365,ita,arco,massone,under vibes,-1,75.5,5,-0.1004261819886683,"[45.9230152, 10.9024605]"
34366,climb_rooute,34366,ita,arco,massone,underground,0,73.9090909090909,2,0.0885920997095487,"[45.9230152, 10.9024605]"
34367,climb_rooute,34367,ita,arco,massone,utopia,0,43.05,2,-0.0713158755725153,"[45.9230152, 10.9024605]"
34368,climb_rooute,34368,ita,arco,massone,variante diretta,2,51.67391304347826,2,-0.0356767759759866,"[45.9230152, 10.9024605]"
34369,climb_rooute,34369,ita,arco,massone,via le man dal cul,2,48.86315789473685,8,-0.0379040739907613,"[45.9230152, 10.9024605]"
34370,climb_rooute,34370,ita,arco,massone,vite minori,-1,44.083333333333336,2,-0.0874214846753552,"[45.9230152, 10.9024605]"
34371,climb_rooute,34371,ita,arco,massone,warner broz,1,52.93478260869565,2,-0.0376165266721056,"[45.9230152, 10.9024605]"
34372,climb_rooute,34372,ita,arco,massone,zelda,0,58.0,2,-0.0443366258569709,"[45.9230152, 10.9024605]"
34373,climb_rooute,34373,ita,arco,monte colt,acramenta,0,41.5,3,0.0248184430003474,"[45.9431899, 10.894205]"
34374,climb_rooute,34374,ita,arco,monte colt,furia,0,40.0,1,-0.0734745342424936,"[45.9431899, 10.894205]"
34375,climb_rooute,34375,ita,arco,monte colt,perla nera,0,39.0,2,-0.162739596648965,"[45.9431899, 10.894205]"
34376,climb_rooute,34376,ita,arco,monte colt,tredicesima luna,2,39.0,0,-0.16490179498667,"[45.9431899, 10.894205]"
34377,climb_rooute,34377,ita,arco,monte colt,via lattea p,0,37.5,1,-0.16490179498667,"[45.9431899, 10.894205]"
34378,climb_rooute,34378,ita,arco,monte colt,via ruggero,0,49.0,2,-0.0734745342424936,"[45.9431899, 10.894205]"
34379,climb_rooute,34379,ita,arco,monte colt,x files p,0,41.0,2,-0.0734745342424936,"[45.9431899, 10.894205]"
34380,climb_rooute,34380,ita,arco,muro dell asino,alice nel paese dei balocchi,0,39.0,7,0.0776114702152169,"[45.9300438, 10.887371]"
34381,climb_rooute,34381,ita,arco,muro dell asino,calcio dangolo,-1,30.666666666666668,0,0.0219258236847428,"[45.9300438, 10.887371]"
34382,climb_rooute,34382,ita,arco,muro dell asino,collezione di farfalle,0,33.0,4,-0.0452114488928387,"[45.9300438, 10.887371]"
34383,climb_rooute,34383,ita,arco,muro dell asino,compagni di merende,0,53.0,2,-0.1067622232182317,"[45.9300438, 10.887371]"
34384,climb_rooute,34384,ita,arco,muro dell asino,corso,0,29.2,2,-0.0734745342424936,"[45.9300438, 10.887371]"
34385,climb_rooute,34385,ita,arco,muro dell asino,faccia da pirla,0,36.5,3,-0.0734745342424936,"[45.9300438, 10.887371]"
34386,climb_rooute,34386,ita,arco,muro dell asino,giovanna,-1,32.875,1,-0.0734745342424936,"[45.9300438, 10.887371]"
34387,climb_rooute,34387,ita,arco,muro dell asino,il dicembre,3,36.05882352941177,2,-0.0429890453205745,"[45.9300438, 10.887371]"
34388,climb_rooute,34388,ita,arco,muro dell asino,il maniaco del bosco,0,29.0,1,-0.0734745342424936,"[45.9300438, 10.887371]"
34389,climb_rooute,34389,ita,arco,muro dell asino,ingrid,0,33.0,1,-0.0734745342424936,"[45.9300438, 10.887371]"
34390,climb_rooute,34390,ita,arco,muro dell asino,linfaticabile uomo venuto dal sud,0,29.0,1,-0.0452114488928387,"[45.9300438, 10.887371]"
34391,climb_rooute,34391,ita,arco,muro dell asino,macchia nera,0,29.0,2,-0.0734745342424936,"[45.9300438, 10.887371]"
34392,climb_rooute,34392,ita,arco,muro dell asino,marge,0,33.0,1,-0.051114329936405,"[45.9300438, 10.887371]"
34393,climb_rooute,34393,ita,arco,muro dell asino,omer,0,31.666666666666668,1,0.0744788972009925,"[45.9300438, 10.887371]"
34394,climb_rooute,34394,ita,arco,muro dell asino,pauba,0,44.0,2,-0.0734745342424936,"[45.9300438, 10.887371]"
34395,climb_rooute,34395,ita,arco,muro dell asino,poldo,0,29.0,2,-0.0734745342424936,"[45.9300438, 10.887371]"
34396,climb_rooute,34396,ita,arco,muro dell asino,prima erede,0,40.0,2,-0.0452114488928387,"[45.9300438, 10.887371]"
34397,climb_rooute,34397,ita,arco,muro dell asino,servi della gleba,0,29.0,1,-0.16490179498667,"[45.9300438, 10.887371]"
34398,climb_rooute,34398,ita,arco,muro dell asino,testo finito,-1,32.666666666666664,1,-0.1594002821734985,"[45.9300438, 10.887371]"
34399,climb_rooute,34399,ita,arco,muro dell asino,thermos dei desideri,0,31.0,2,-0.0734745342424936,"[45.9300438, 10.887371]"
34400,climb_rooute,34400,ita,arco,muro dell asino,varda che vista,0,39.0,7,-0.0452114488928387,"[45.9300438, 10.887371]"
34401,climb_rooute,34401,ita,arco,nago, in topo,0,31.2,1,-0.0734745342424936,"[45.877576, 10.8900398]"
34402,climb_rooute,34402,ita,arco,nago,agave,0,53.0,2,-0.121403039265863,"[45.877576, 10.8900398]"
34403,climb_rooute,34403,ita,arco,nago,albatros,0,49.0,2,0.0744788972009925,"[45.877576, 10.8900398]"
34404,climb_rooute,34404,ita,arco,nago,alcor,0,31.0,1,-0.0734745342424936,"[45.877576, 10.8900398]"
34405,climb_rooute,34405,ita,arco,nago,alvarez,-1,42.0,2,-0.0473439786289589,"[45.877576, 10.8900398]"
34406,climb_rooute,34406,ita,arco,nago,aquilante,-1,40.0,2,-0.0623827295783077,"[45.877576, 10.8900398]"
34407,climb_rooute,34407,ita,arco,nago,asdo da melch,0,56.5,0,-0.0693760802002284,"[45.877576, 10.8900398]"
34408,climb_rooute,34408,ita,arco,nago,asdu,0,32.166666666666664,2,-0.0709328458657172,"[45.877576, 10.8900398]"
34409,climb_rooute,34409,ita,arco,nago,astuzio,0,42.5,3,0.0744788972009925,"[45.877576, 10.8900398]"
34410,climb_rooute,34410,ita,arco,nago,bali,-1,36.1,2,0.0146337241540769,"[45.877576, 10.8900398]"
34411,climb_rooute,34411,ita,arco,nago,black tooth grin,-2,65.0,0,-0.023771852346596,"[45.877576, 10.8900398]"
34412,climb_rooute,34412,ita,arco,nago,boulevard,0,57.0,2,-0.1250050129553928,"[45.877576, 10.8900398]"
34413,climb_rooute,34413,ita,arco,nago,bucking bronco,-3,71.33333333333333,0,-0.1628188322737585,"[45.877576, 10.8900398]"
34414,climb_rooute,34414,ita,arco,nago,carlifornia,-4,51.46153846153846,2,-0.0169403666108389,"[45.877576, 10.8900398]"
34415,climb_rooute,34415,ita,arco,nago,cassio,0,46.2,2,-0.0452114488928387,"[45.877576, 10.8900398]"
34416,climb_rooute,34416,ita,arco,nago,cato zulu,0,41.9375,2,-0.0607611383722899,"[45.877576, 10.8900398]"
34417,climb_rooute,34417,ita,arco,nago,ce qualcosa,1,37.0,2,0.0338676105181934,"[45.877576, 10.8900398]"
34418,climb_rooute,34418,ita,arco,nago,chiedi a beppo,1,40.0,2,-0.0374782706498974,"[45.877576, 10.8900398]"
34419,climb_rooute,34419,ita,arco,nago,coda di porco,0,40.0,2,-0.1644675231705172,"[45.877576, 10.8900398]"
34420,climb_rooute,34420,ita,arco,nago,cohelet,-1,42.1764705882353,2,-0.0879290984069695,"[45.877576, 10.8900398]"
34421,climb_rooute,34421,ita,arco,nago,cordelia,1,38.18181818181818,1,0.0146337241540769,"[45.877576, 10.8900398]"
34422,climb_rooute,34422,ita,arco,nago,crisalide,1,44.05,2,-0.0055326339402333,"[45.877576, 10.8900398]"
34423,climb_rooute,34423,ita,arco,nago,culo dritto,1,53.4,3,0.0125884412339353,"[45.877576, 10.8900398]"
34424,climb_rooute,34424,ita,arco,nago,cyclops,0,49.0,2,-0.1349792084632121,"[45.877576, 10.8900398]"
34425,climb_rooute,34425,ita,arco,nago,daffy daffy,0,38.0,2,-0.1782589875512494,"[45.877576, 10.8900398]"
34426,climb_rooute,34426,ita,arco,nago,dago,0,55.5,3,-0.16490179498667,"[45.877576, 10.8900398]"
34427,climb_rooute,34427,ita,arco,nago,das glassperlenspiegel,0,44.0,1,-0.16490179498667,"[45.877576, 10.8900398]"
34428,climb_rooute,34428,ita,arco,nago,dee e socia,0,55.1,2,-0.0872670972925891,"[45.877576, 10.8900398]"
34429,climb_rooute,34429,ita,arco,nago,der sonne entgegne,-1,58.0,0,0.117508252246494,"[45.877576, 10.8900398]"
34430,climb_rooute,34430,ita,arco,nago,eh mersh,0,53.0,2,-0.1371593777565313,"[45.877576, 10.8900398]"
34431,climb_rooute,34431,ita,arco,nago,elena,-1,42.083333333333336,2,-0.0965073115044806,"[45.877576, 10.8900398]"
34432,climb_rooute,34432,ita,arco,nago,enzo molinari,2,34.333333333333336,2,-0.0452114488928387,"[45.877576, 10.8900398]"
34433,climb_rooute,34433,ita,arco,nago,equinox,-1,37.59090909090909,2,-0.0806955654846141,"[45.877576, 10.8900398]"
34434,climb_rooute,34434,ita,arco,nago,esodo,-3,40.333333333333336,3,-0.0110049360540801,"[45.877576, 10.8900398]"
34435,climb_rooute,34435,ita,arco,nago,esuli lontani,0,49.0,2,0.1662666517746678,"[45.877576, 10.8900398]"
34436,climb_rooute,34436,ita,arco,nago,facile,0,29.0,2,-0.1236521305875581,"[45.877576, 10.8900398]"
34437,climb_rooute,34437,ita,arco,nago,firminik,-1,38.66666666666666,3,-0.0437508664423607,"[45.877576, 10.8900398]"
34438,climb_rooute,34438,ita,arco,nago,flash,0,57.57142857142857,3,-0.0832996544553021,"[45.877576, 10.8900398]"
34439,climb_rooute,34439,ita,arco,nago,franz und andrea,0,49.333333333333336,3,-0.1025295963345711,"[45.877576, 10.8900398]"
34440,climb_rooute,34440,ita,arco,nago,fuori orario,-1,44.23809523809524,2,-0.0299554406493976,"[45.877576, 10.8900398]"
34441,climb_rooute,34441,ita,arco,nago,gandalf,-1,47.88235294117647,2,-0.004894701947737,"[45.877576, 10.8900398]"
34442,climb_rooute,34442,ita,arco,nago,genesi,0,48.90909090909091,2,-0.0521798487339312,"[45.877576, 10.8900398]"
34443,climb_rooute,34443,ita,arco,nago,gerico,-2,36.24,2,-0.023212560195625,"[45.877576, 10.8900398]"
34444,climb_rooute,34444,ita,arco,nago,ghost rider,-1,68.25,0,-0.0274967540373015,"[45.877576, 10.8900398]"
34445,climb_rooute,34445,ita,arco,nago,gino,0,33.0,2,-0.0734745342424936,"[45.877576, 10.8900398]"
34446,climb_rooute,34446,ita,arco,nago,giochi dombra,0,32.95454545454545,2,-0.0325610482333327,"[45.877576, 10.8900398]"
34447,climb_rooute,34447,ita,arco,nago,gobazio,-2,38.2,2,-0.1439143814087901,"[45.877576, 10.8900398]"
34448,climb_rooute,34448,ita,arco,nago,god hates us all,0,72.0,2,-0.1003509254454693,"[45.877576, 10.8900398]"
